id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,broad_sector,net_profit_margin,operating_profit_margin,roe,ebit,roce,roa,debt_to_equity,interest_coverage,net_debt,asset_turnover,debt_free,high_leverage_flag
410,COALINDIA,2024,142324,819,94352.0,66.29,34,8396,6735,48813,23.0,37369,61.0,42.0,488,6163.0,76567,6523,147217,236470,75668,18960,7110,134731,236470,Materials,26.25628846856468,66.29380849329698,45.16982956605826,87617.0,98.16700839187479,15.802850255846407,0.0788468512027076,11.24178180085755,-587,0.6018691588785047,No,False
412,DABUR,2013,6140,5148,992.0,16.16,100,59,85,948,19.0,766,4.0,34.0,490,174.0,1921,1151,1462,4709,1582,93,929,2105,4709,Consumer Staples,12.47557003257329,16.156351791530945,36.563245823389025,907.0,27.942082563154653,16.266723295816522,0.5494033412887828,18.508474576271187,222,1.3038861754087916,No,False
413,DABUR,2014,7058,5897,1162.0,16.46,126,54,97,1136,19.0,916,5.0,33.0,491,174.0,2482,708,1948,5312,1767,22,1076,2447,5312,Consumer Staples,12.978180787758573,16.463587418532164,34.48795180722892,1065.0,31.658739595719382,17.24397590361446,0.26656626506024095,23.85185185185185,-368,1.3286897590361446,No,False
414,DABUR,2015,7795,6475,1320.0,16.93,154,40,115,1319,19.0,1068,6.0,33.0,492,176.0,3178,734,2019,6106,1877,50,1813,2365,6106,Consumer Staples,13.701090442591404,16.93393200769724,31.84257602862254,1205.0,29.47651663405088,17.490992466426466,0.21884317233154443,36.85,-1079,1.2766131673763512,No,False
415,DABUR,2016,7780,6261,1518.0,19.51,217,48,133,1554,19.0,1254,7.0,32.0,493,176.0,3995,805,1956,6932,1667,45,2691,2529,6932,Consumer Staples,16.118251928020566,19.511568123393317,30.064732678014867,1385.0,27.833601286173632,18.09001731102135,0.19299928074802206,36.145833333333336,-1886,1.122331217541835,No,False
416,DABUR,2017,7614,6102,1512.0,19.86,296,54,143,1611,21.0,1280,7.0,31.0,494,176.0,4671,975,1910,7732,1958,42,3240,2492,7732,Consumer Staples,16.811137378513266,19.858156028368796,26.408087476789767,1369.0,23.514256269323255,16.554578375581997,0.20115535382710956,33.48148148148148,-2265,0.9847387480600104,No,False
417,DABUR,2018,7722,6104,1617.0,20.94,291,53,162,1693,20.0,1358,8.0,81.0,495,176.0,5530,938,2058,8702,2028,42,3805,2827,8702,Consumer Staples,17.586117586117584,20.94017094017094,23.79950928846828,1455.0,21.899458157736305,15.605607906228453,0.16438836312653346,36.0,-2867,0.8873822109859802,No,False
418,DABUR,2019,8515,6775,1740.0,20.43,222,60,177,1725,16.0,1446,8.0,34.0,496,177.0,5455,699,2106,8437,1969,64,3359,3045,8437,Consumer Staples,16.981796829125074,20.434527304756312,25.67471590909091,1563.0,24.688042963196967,17.13879340997985,0.12411221590909091,32.7,-2660,1.0092449922958397,No,False
419,DABUR,2020,8685,6892,1792.0,20.63,205,50,220,1728,16.0,1448,8.0,37.0,497,177.0,6429,522,2209,9337,2253,147,2800,4137,9337,Consumer Staples,16.672423719055843,20.63327576280944,21.91946715107478,1572.0,22.053872053872052,15.50819320981043,0.07901907356948229,39.94,-2278,0.9301702902431188,No,False
420,DABUR,2021,9562,7560,2002.0,20.94,325,31,240,2056,18.0,1695,10.0,50.0,498,177.0,7487,509,2661,10833,2243,147,4160,4283,10833,Consumer Staples,17.72641706755909,20.937042459736457,22.116388308977037,1762.0,21.558791141563685,15.646635281085572,0.06641440501043841,75.06451612903226,-3651,0.8826733130250162,No,False
421,DABUR,2022,10889,8637,2252.0,20.68,308,39,253,2269,23.0,1742,10.0,53.0,499,177.0,8205,1030,2872,12284,2308,168,6220,3589,12284,Consumer Staples,15.997795940857745,20.681421618146754,20.782629444046766,1999.0,21.23884402889928,14.181048518397915,0.12288236697685516,65.64102564102564,-5190,0.8864376424617388,No,False
422,DABUR,2023,11530,9367,2162.0,18.75,445,78,311,2219,23.0,1701,10.0,54.0,500,177.0,8796,1174,3505,13652,3579,175,6265,3633,13652,Consumer Staples,14.752818733738074,18.751084128360798,18.956870611835505,1851.0,18.241844880260174,12.459712862584237,0.13083695531037556,33.42307692307692,-5091,0.8445648989159098,No,False
423,DABUR,2024,12404,10004,2400.0,19.35,482,124,399,2359,23.0,1811,10.0,53.0,501,177.0,9689,1365,3885,15116,3815,232,6933,4136,15116,Consumer Staples,14.600128990648178,19.348597226701063,18.355969997972835,2001.0,17.816757189920754,11.980682720296375,0.13835394283397526,23.241935483870968,-5568,0.8205874569992061,No,False
425,DIVISLAB,2013,2145,1329,816.0,38.04,45,3,77,781,23.0,602,23.0,33.0,503,27.0,2474,33,605,3139,909,303,408,1519,3139,Healthcare,28.065268065268068,38.04195804195804,24.070371851259495,739.0,29.16337805840568,19.17808219178082,0.013194722111155539,287.0,-375,0.6833386428798981,No,False
426,DIVISLAB,2014,2532,1514,1018.0,40.21,68,3,92,991,22.0,773,29.0,34.0,504,27.0,2937,18,729,3710,1222,144,502,1842,3710,Healthcare,30.529225908372826,40.20537124802528,26.07962213225371,926.0,31.052984574111335,20.835579514824797,0.006072874493927126,362.0,-484,0.6824797843665769,No,False
427,DIVISLAB,2015,3115,1942,1173.0,37.66,38,3,136,1072,21.0,852,32.0,31.0,505,27.0,3469,27,883,4405,1309,218,733,2145,4405,Healthcare,27.351524879614768,37.65650080256822,24.37070938215103,1037.0,29.435140505251205,19.3416572077185,0.007723112128146453,403.6666666666667,-706,0.7071509648127128,No,False
428,DIVISLAB,2016,3776,2354,1423.0,37.69,93,5,118,1393,19.0,1126,42.0,24.0,506,53.0,4240,42,562,4898,1439,264,803,2392,4898,Healthcare,29.81991525423729,37.6853813559322,26.22874446773818,1305.0,30.103806228373703,22.988975091874234,0.009783368273934312,303.2,-761,0.7709269089424254,No,False
429,DIVISLAB,2017,4064,2615,1450.0,35.68,72,3,123,1395,24.0,1060,40.0,25.0,507,53.0,5304,36,762,6155,1559,444,1631,2521,6155,Healthcare,26.08267716535433,35.67913385826771,19.787194325182007,1327.0,24.605970702762843,17.221770917952885,0.006720179204778794,507.3333333333333,-1595,0.6602761982128351,No,False
430,DIVISLAB,2018,3891,2622,1269.0,32.61,107,2,142,1231,29.0,877,33.0,30.0,508,53.0,5872,63,797,6785,1996,120,1889,2780,6785,Healthcare,22.539193009509123,32.61372397841172,14.801687763713081,1127.0,18.820975283901138,12.92557111274871,0.010632911392405063,688.0,-1826,0.5734708916728076,No,False
431,DIVISLAB,2019,4946,3072,1874.0,37.89,154,5,169,1855,27.0,1353,51.0,31.0,509,53.0,6904,106,973,8036,2088,492,1946,3511,8036,Healthcare,27.355438738374442,37.88920339668419,19.448037947391118,1705.0,24.139883902024636,16.83673469387755,0.015236452493891045,405.6,-1840,0.6154803384768541,No,False
432,DIVISLAB,2020,5394,3568,1826.0,33.85,186,7,186,1819,24.0,1377,52.0,31.0,510,53.0,7257,39,1183,8531,2782,920,971,3858,8531,Healthcare,25.528364849833146,33.852428624397476,18.83720930232558,1640.0,22.315961355286433,16.14113234087446,0.00533515731874145,287.42857142857144,-932,0.6322822646817489,No,False
433,DIVISLAB,2021,6969,4102,2867.0,41.14,57,2,256,2666,26.0,1984,75.0,27.0,511,53.0,9242,5,1471,10771,3704,711,0,6356,10771,Healthcare,28.46893384990673,41.13933132443679,21.34480903711673,2611.0,28.075268817204304,18.419831027759727,0.0005379236148466917,1462.0,5,0.6470151332281125,No,False
434,DIVISLAB,2022,8960,5075,3885.0,43.36,112,2,312,3684,20.0,2960,112.0,27.0,512,53.0,11675,4,1628,13360,4325,470,72,8493,13360,Healthcare,33.035714285714285,43.359375,25.2387448840382,3573.0,30.455165359699965,22.15568862275449,0.00034106412005457026,1998.5,-68,0.6706586826347305,No,False
435,DIVISLAB,2023,7767,5397,2370.0,30.51,344,2,343,2369,23.0,1824,69.0,44.0,513,53.0,12714,4,1654,14425,4722,212,77,9414,14425,Healthcare,23.483970645036695,30.513711857860176,14.286833241951907,2027.0,15.871897267246105,12.64471403812825,0.0003133077465340331,1357.0,-73,0.5384402079722703,No,False
436,DIVISLAB,2024,7845,5635,2210.0,28.17,335,4,378,2163,26.0,1600,60.0,50.0,514,53.0,13518,3,1886,15460,4739,778,82,9861,15460,Healthcare,20.395156150414277,28.170809432759718,11.78984599513669,1832.0,13.49639015765434,10.34928848641656,0.0002210596124088129,636.25,-79,0.5074385510996119,No,False
438,DLF,2013,7773,5140,2633.0,33.87,1279,2314,796,802,17.0,667,4.0,48.0,516,340.0,25389,26600,12318,64647,19849,7834,1334,35630,64647,Real Estate,8.580985462498392,33.87366525151164,2.5924054568774535,1837.0,3.5104817596361486,1.031757080761675,1.0338528508686695,1.6905790838375108,25266,0.1202375980323913,No,False
439,DLF,2014,8298,5805,2493.0,30.04,1133,2463,663,500,-16.0,590,4.0,55.0,517,356.0,27039,24133,12997,64525,18835,5979,891,38820,64525,Real Estate,7.1101470233791275,30.04338394793926,2.1536776784084686,1830.0,3.551467163483931,0.9143742735373886,0.8809271764920606,1.4721883881445392,23242,0.12860131731886865,No,False
440,DLF,2015,7649,4635,3014.0,39.4,503,2304,545,668,24.0,507,3.0,66.0,518,356.0,27013,24495,14398,66262,19619,5901,623,40119,66262,Real Estate,6.628317427114655,39.40384363969146,1.8524608133289489,2469.0,4.760527533549283,0.7651444266698862,0.8949906828894004,1.5264756944444444,23872,0.11543569466662643,No,False
441,DLF,2016,9926,5960,3966.0,39.96,506,2680,766,1026,55.0,305,2.0,117.0,519,357.0,23712,25264,12396,61729,3943,1779,21310,34697,61729,Real Estate,3.07273826314729,39.955671972597216,1.2671901616186798,3200.0,6.486530314394017,0.4940951578674529,1.049648926004404,1.6686567164179105,3954,0.1607996241636832,No,False
442,DLF,2017,8221,4775,3446.0,41.92,1135,2980,572,1030,22.0,708,4.0,50.0,520,357.0,24216,29202,10179,63954,24640,153,1209,37952,63954,Real Estate,8.612090986497993,41.9170417224182,2.881211085337566,2874.0,5.344490934449094,1.1070456890890328,1.1883774874862654,1.537248322147651,27993,0.12854551709040873,No,False
443,DLF,2018,6707,4329,2378.0,35.46,9722,2951,534,8615,50.0,4477,25.0,8.0,521,357.0,34954,17491,7783,60585,8082,137,20832,31533,60585,Real Estate,66.75115550916952,35.455494259728646,12.678768655659708,1844.0,3.49229195863793,7.3896178922175455,0.49534139503270935,4.1003049813622505,-3341,0.11070396962944623,No,False
444,DLF,2019,8366,6218,2148.0,25.68,784,2062,225,646,43.0,1314,6.0,33.0,522,441.0,33135,17222,15684,66483,6322,103,21005,39053,66483,Real Estate,15.706430791298112,25.67535261773847,3.913509649749821,1923.0,3.785582109531872,1.9764451062677677,0.5129258994519895,1.4219204655674103,-3783,0.12583668005354753,No,False
445,DLF,2020,6083,4937,1146.0,18.84,1135,1427,200,653,99.0,-590,-2.0,-85.0,523,495.0,33952,8103,13341,55890,5187,89,18566,32049,55890,Real Estate,-9.699161597895776,18.839388459641622,-1.7127761488663744,946.0,2.2232667450058754,-1.0556450169976739,0.23523093447905477,1.598458304134548,-10463,0.10883879048130256,No,False
446,DLF,2021,5414,3945,1469.0,27.13,383,853,159,840,43.0,1083,4.0,45.0,524,495.0,34849,6886,11258,53488,4856,95,19746,28791,53488,Real Estate,20.003694126339123,27.133357960842257,3.0641693073789047,1310.0,3.1020601468150604,2.024753215674544,0.19482797645993663,2.17116060961313,-12860,0.10121896500149566,No,False
447,DLF,2022,5717,3974,1743.0,30.49,195,625,149,1165,28.0,1500,6.0,49.0,525,495.0,35867,4182,10623,51167,4862,81,19779,26444,51167,Real Estate,26.237537169844323,30.488018191359107,4.125185633353501,1594.0,3.931531176006314,2.931576992983759,0.1150101754578956,3.1008,-15597,0.111732171125921,No,False
448,DLF,2023,5695,3969,1726.0,30.31,317,392,149,1502,27.0,2034,8.0,49.0,526,495.0,37192,3334,11551,52572,4785,61,19481,28245,52572,Real Estate,35.71553994732221,30.307287093942055,5.397086528511158,1577.0,3.844372394627142,3.8689796850034237,0.08846551861384562,5.211734693877551,-16147,0.10832762687362094,No,False
449,DLF,2024,6427,4303,2124.0,33.05,531,356,148,2151,24.0,2724,11.0,45.0,527,495.0,38936,4834,14804,59069,3880,71,20138,34981,59069,Real Estate,42.38369379181578,33.04807841916913,6.908270142781061,1976.0,4.464023494860499,4.611555976908361,0.12259389820192235,7.457865168539326,-15304,0.10880495691479457,No,False
451,DMART,2013,3341,3126,215.0,6.44,15,43,46,141,34.0,94,2.0,0.0,529,544.0,245,526,176,1492,925,118,16,433,1492,Consumer Discretionary,2.8135288835677943,6.435199042202933,11.913814955640051,169.0,12.85171102661597,6.3002680965147455,0.6666666666666666,5.348837209302325,510,2.2392761394101877,No,False
452,DMART,2014,4686,4345,341.0,7.28,16,56,57,245,34.0,161,3.0,0.0,530,547.0,409,641,211,1808,1172,89,16,532,1808,Consumer Discretionary,3.4357661118224496,7.276995305164319,16.84100418410042,284.0,17.78334376956794,8.904867256637168,0.6705020920502092,6.375,625,2.5918141592920354,No,False
453,DMART,2015,6439,5983,456.0,7.08,20,72,82,323,34.0,212,4.0,0.0,531,562.0,638,904,251,2355,1528,98,15,713,2355,Consumer Discretionary,3.292436713775431,7.081845006988663,17.666666666666668,374.0,17.775665399239543,9.00212314225053,0.7533333333333333,6.611111111111111,889,2.7341825902335457,No,False
454,DMART,2016,8584,7919,664.0,7.74,17,91,98,492,35.0,320,6.0,0.0,532,562.0,959,1192,389,3102,2094,82,29,897,3102,Consumer Discretionary,3.727865796831314,7.735321528424977,21.038790269559502,566.0,20.862513822336897,10.31592520954223,0.7836949375410914,7.483516483516484,1163,2.7672469374597033,No,False
455,DMART,2017,11898,10929,969.0,8.14,28,122,128,747,36.0,479,8.0,0.0,533,624.0,3218,1497,480,5819,2578,153,26,3063,5819,Consumer Discretionary,4.025886703647672,8.144225920322743,12.467464862051015,841.0,15.752013485671473,8.23165492352638,0.3896408120770432,8.172131147540984,1471,2.044681216703901,No,False
456,DMART,2018,15033,13680,1353.0,9.0,88,60,159,1222,34.0,806,13.0,0.0,534,624.0,4045,439,540,5648,3400,147,68,2033,5648,Consumer Discretionary,5.361537949843678,9.000199560965875,17.262797172842152,1194.0,23.37509788566954,14.270538243626063,0.09402441636324695,24.016666666666666,371,2.6616501416430594,No,False
457,DMART,2019,20005,18371,1633.0,8.16,48,47,212,1422,37.0,902,14.0,0.0,535,624.0,4963,700,718,7006,4400,377,17,2212,7006,Consumer Discretionary,4.508872781804548,8.162959260184955,16.144621442634687,1421.0,22.602195005567044,12.874678846702825,0.12529085376767496,35.765957446808514,683,2.8554096488723952,No,False
458,DMART,2020,24870,22742,2128.0,8.56,60,69,374,1745,25.0,1301,20.0,0.0,536,648.0,10432,333,663,12076,5948,364,15,5749,12076,Consumer Discretionary,5.231202251708886,8.556493767591476,11.74187725631769,1754.0,15.368439498817137,10.77343491222259,0.030054151624548737,31.71014492753623,318,2.0594567737661476,No,False
459,DMART,2021,24143,22398,1745.0,7.23,194,42,414,1483,26.0,1099,17.0,0.0,537,648.0,11536,393,1079,13655,7009,1020,3,5624,13655,Consumer Discretionary,4.5520440707451435,7.227767883030278,9.020026263952726,1331.0,10.582809891071003,8.048333943610398,0.032255416940249505,46.166666666666664,390,1.7680703039179788,No,False
460,DMART,2022,30976,28474,2502.0,8.08,114,54,498,2064,28.0,1492,23.0,0.0,538,648.0,13030,647,1146,15471,9260,1129,6,5076,15471,Consumer Discretionary,4.8166322314049586,8.077221074380166,10.908027489399034,2004.0,13.989528795811518,9.64384978346584,0.04730223716917678,48.44444444444444,641,2.0021976601383233,No,False
461,DMART,2023,42840,39201,3639.0,8.49,128,67,639,3060,22.0,2378,37.0,0.0,539,648.0,15430,643,1383,18105,11340,829,202,5733,18105,Consumer Discretionary,5.550887021475257,8.494397759103641,14.790396815524318,3000.0,17.941510675198852,13.134493233913282,0.039992536385122526,56.223880597014926,441,2.3661971830985915,No,False
462,DMART,2024,50789,46683,4106.0,8.08,145,58,731,3461,27.0,2536,39.0,0.0,540,651.0,18047,592,1882,21172,13415,935,107,6716,21172,Consumer Discretionary,4.993207190533383,8.084427730414067,13.56294790886726,3375.0,17.49611197511664,11.978084262233137,0.031661140228901485,73.29310344827586,485,2.398875873795579,No,False
464,DRREDDY,2013,11833,9164,2669.0,22.56,146,100,550,2165,29.0,1527,18.0,17.0,542,85.0,6284,3682,3329,13380,4051,565,197,8567,13380,Healthcare,12.904588861658075,22.555564945491422,23.97550635892605,2119.0,21.08247935528803,11.41255605381166,0.5781127335531481,28.15,3485,0.8843796711509716,No,False
465,DRREDDY,2014,13415,10164,3251.0,24.23,170,127,648,2646,26.0,1963,23.0,16.0,543,85.0,7780,4477,3563,15906,4641,639,1067,9559,15906,Healthcare,14.632873648900485,24.23406634364517,24.958677685950413,2603.0,21.09058499432831,12.341254872375204,0.5692307692307692,26.937007874015748,3410,0.84339243052936,No,False
466,DRREDDY,2015,15023,11515,3508.0,23.35,260,108,760,2900,19.0,2336,27.0,15.0,544,85.0,9768,4314,4290,18457,5377,529,2248,10303,18457,Healthcare,15.549490780802769,23.35086201158224,23.708515173043743,2748.0,19.397190654337546,12.656444709324374,0.4378361920227342,34.888888888888886,2066,0.8139459283740587,No,False
467,DRREDDY,2016,15568,11983,3585.0,23.03,295,83,939,2859,26.0,2131,25.0,16.0,545,85.0,12484,3352,4408,20330,6563,772,3833,9162,20330,Healthcare,13.688335046248715,23.028006166495373,16.95441164770467,2646.0,16.619559072922556,10.482046237088047,0.2666878828864667,46.74698795180723,-481,0.7657648794884407,No,False
468,DRREDDY,2017,14196,11724,2472.0,17.41,172,79,1027,1554,19.0,1292,16.0,26.0,546,83.0,12179,4918,4474,21654,6931,3324,2110,9290,21654,Healthcare,9.101155255001409,17.413355874894336,10.536617191322787,1445.0,8.41094295692666,5.966565068809458,0.4010764964932311,33.46835443037975,2808,0.655583264062067,No,False
469,DRREDDY,2018,14281,11930,2351.0,16.46,155,79,1077,1350,32.0,947,11.0,35.0,547,83.0,12489,5071,4706,22349,6968,3470,2298,9612,22349,Healthcare,6.631188292136406,16.462432602758913,7.532612153993,1274.0,7.220994161990592,4.237326054857041,0.40335666560610883,31.72151898734177,2773,0.6389995078079556,No,False
470,DRREDDY,2019,15448,12270,3178.0,20.57,381,89,1135,2336,17.0,1950,23.0,17.0,548,83.0,13941,3838,4557,22418,7191,2934,2587,9707,22418,Healthcare,12.622993267736923,20.572242361470742,13.904734740444951,2043.0,11.43768894860598,8.698367383352663,0.27367370222475756,39.98876404494382,1251,0.6890891248104202,No,False
471,DRREDDY,2020,17517,15040,2477.0,14.14,670,98,1163,1886,-7.0,2026,24.0,21.0,549,83.0,15516,2210,5414,23223,6850,1535,2678,12160,23223,Healthcare,11.565907404235885,14.140549180795798,12.988012052054618,1314.0,7.378291874894716,8.724109718813246,0.14167574844541317,32.11224489795919,-468,0.7542953106833742,No,False
472,DRREDDY,2021,19048,15173,3874.0,20.34,335,97,1229,2884,32.0,1952,23.0,21.0,550,83.0,17558,3031,5915,26588,8206,1565,2212,14605,26588,Healthcare,10.247795044099119,20.338093238135237,11.06513236211099,2645.0,12.795085139318886,7.341657890777794,0.17181565670880336,43.391752577319586,819,0.7164134195877839,No,False
473,DRREDDY,2022,21545,17778,3768.0,17.49,555,96,1165,3061,29.0,2182,26.0,23.0,551,83.0,19129,3384,7149,29746,8122,1293,2616,17715,29746,Healthcare,10.127639823624971,17.488976560686933,11.35748490526754,2603.0,11.519738006726854,7.335440059167619,0.17613991255465333,45.03125,768,0.7242990654205608,No,False
474,DRREDDY,2023,24670,18200,6470.0,26.23,971,143,1250,6048,25.0,4507,54.0,15.0,552,83.0,23203,1347,7576,32209,9219,1030,4986,16974,32209,Healthcare,18.269152817186868,26.22618565058776,19.35497723954307,5220.0,21.191085129704053,13.992983327641342,0.05784591600103066,52.03496503496503,-3639,0.7659349871154025,No,False
475,DRREDDY,2024,28011,20078,7933.0,28.32,909,171,1470,7201,23.0,5578,67.0,12.0,553,83.0,28171,2002,8523,38780,10426,1419,4930,22004,38780,Healthcare,19.913605369319196,28.321016743422227,19.74233736816026,6463.0,21.361052353252248,14.383702939659617,0.07085722375592836,51.707602339181285,-2928,0.7223053120165034,No,False
